id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
10,120,3,4,0,4,0,0,0,3|3|3|3|0|0|0|32,255|255|255|255|97|103|101|100,-3|3|-3|3|32|32|55|57,3|3|-3|-3|32|32|32|32,0|0|0|0|32|32|32|32,0|0|0|0|0|0|0|32,302|0|0|0|8293|8224|8224|12344,0,0,0,1,255,208
11,30,2,1,0,1,0,0,0,2|53|35|0|0|0|0|32,255|110|105|109|105|110|32|32,0|32|32|32|32|32|56|50,20|32|32|32|32|32|32|32,0|32|32|32|32|32|32|32,0|55|35|0|0|0|0|32,148|29287|8224|8224|8224|8224|8224|13112,-1,0,0,28,255,208
12,0,0,1,0,1,0,0,0,2|56|35|0|0|0|0|32,8|100|108|101|118|101|108|32,0|32|32|32|32|32|56|53,-1|32|32|32|32|32|32|32,0|32|32|32|32|32|32|32,0|48|35|0|0|0|0|32,20|28257|8297|8224|8224|8224|8224|13880,0,0,0,9,1,112
13,0,0,8,0,8,0,0,0,1|1|2|1|2|1|1|1,8|8|8|8|8|8|8|8,0|0|3|5|-3|-5|-6|6,2|-2|0|0|0|0|0|0,0|0|0|4|0|-4|-4|4,0|0|0|0|0|0|0|0,21|21|21|20|21|20|20|20,0,0,0,12,1,112
14,0,0,8,0,8,0,0,0,1|1|1|1|2|2|2|2,8|8|8|8|8|8|8|8,6|-6|6|-6|0|8|-8|0,6|6|-6|-6|8|0|0|-8,6|-6|6|-6|0|8|-8|0,6|6|-6|-6|8|0|0|-8,21|21|21|21|20|20|20|20,0,0,0,12,1,112
15,0,8,5,0,5,1,0,0,114|114|114|114|114|0|0|32,255|255|255|255|255|32|32|32,0|0|0|0|0|32|91|57,0|-1|-1|-4|-4|57|53|93,0|-4|4|-7|7|32|32|32,0|0|0|0|0|57|32|56,34|34|34|34|34|28277|26723|24951,1,0,0,7,6,208
16,0,0,8,0,8,0,0,0,1|1|1|1|1|1|1|1,8|8|8|8|8|8|8|8,2|-2|2|-2|3|-3|0|0,2|2|-2|-2|0|0|3|-3,2|-2|2|-2|3|-3|0|0,2|2|-2|-2|0|0|3|-3,21|21|21|21|20|20|20|20,0,0,0,12,1,112
17,10,1,1,2,1,0,0,2,10|32|32|32|32|32|32|32,255|52|35|0|0|0|0|32,0|97|99|99|101|108|32|32,0|32|32|32|32|32|49|48,0|32|32|32|32|32|32|32,0|32|32|32|32|32|32|32,112|35|0|8192|24953|25443|27749|8224,0,0,0,26,255,208
18,0,5,4,0,4,1,0,0,6|6|6|6|32|32|32|32,255|255|255|255|0|0|0|32,-1|1|-3|3|32|32|32|32,-2|-2|-3|-3|32|32|91|49,0|0|0|0|48|51|32|49,0|0|0|0|32|32|32|32,72|72|72|72|23865|35|0|8192,1,0,0,7,6,208
19,0,10,2,0,2,0,0,0,120|120|32|32|32|32|32|32,255|255|32|32|32|32|32|32,1|-1|35|0|0|0|0|32,7|7|101|109|121|103|114|111,0|0|100|32|32|32|49|48,0|0|32|32|32|32|32|32,142|142|8224|8224|12857|35|0|8192,0,0,0,7,6,208
20,0,0,4,0,4,0,0,0,121|121|121|121|32|32|32|32,255|255|255|255|32|32|32|32,4|-4|4|-4|0|0|0|32,4|4|-4|-4|102|102|115|101,0|0|0|0|32|32|49|48,0|0|0|0|32|32|32|32,100|100|100|100|13369|35|0|8192,0,0,0,6,255,208
21,0,0,8,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,3|-3|3|-3|5|-5|0|0,3|3|-3|-3|0|0|5|-5,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,99|99|99|99|99|99|99|99,0,0,0,6,255,208
22,0,50,4,0,4,0,0,0,136|136|136|136|32|32|32|32,255|255|255|255|32|32|32|32,0|-6|6|0|0|0|0|32,6|0|0|-6|111|32|32|32,0|0|0|0|32|32|49|49,0|0|0|0|32|32|32|32,75|56|18|94|14649|36|0|8192,0,0,0,11,1,208
23,40,8,2,0,2,0,0,0,1|1|32|32|32|32|32|32,255|255|32|32|32|32|32|32,-14|-14|48|32|36|0|0|0,0|0|108|97|117|110|99|104,-8|8|101|99|105|97|108|32,0|0|54|32|32|32|32|32,99|99|8224|8224|8224|12337|8241|36,0,0,0,13,255,192
24,0,8,1,0,1,0,0,0,4|32|49|49|55|32|32|32,255|32|32|32|32|32|32|32,0|32|32|32|49|48|50|32,6|0|0|0|0|32|120|109,0|120|98|111|117|110|99|101,0|32|32|32|49|49|57|32,91|8224|8224|8224|8224|8224|8224|12337,0,0,0,11,255,208
25,40,3,1,0,1,0,0,0,8|101|32|32|32|32|49|50,255|32|32|32|32|32|32|32,0|32|32|32|32|32|32|32,13|48|54|110|36|0|0|0,0|32|121|109|97|120|98|111,0|110|99|101|32|32|32|32,73|8243|8224|8224|8224|8224|8224|8224,0,0,0,13,255,192
26,30,2,1,0,5,0,0,0,112|112|112|112|112|105|110|103,255|255|255|255|255|109|121|116,0|-2|2|1|-1|32|114|101,-3|-3|-3|-3|-3|0|0|0,0|0|0|0|0|32|32|101,0|0|0|0|0|121|112|101,52|52|52|52|52|50|0|8192,1,0,0,7,6,208
27,0,0,1,0,1,0,0,0,4|58|32|105|110|116|101|103,8|114|59|32|32|32|32|32,0|32|32|40|42|32|80|79,-1|73|84|73|79|78|32|42,0|32|53|0|0|0|0|32,0|32|32|32|32|101|120|99,21|25465|8224|8224|14880|29472|28520|29810,0,0,0,9,1,112
28,0,0,8,0,8,0,0,0,1|1|1|1|0|0|0|0,8|8|8|8|4|4|4|4,3|-3|3|-3|0|4|-4|0,3|3|-3|-3|4|0|0|-4,3|-3|3|-3|0|4|-4|0,3|3|-3|-3|4|0|0|-4,21|21|21|21|20|20|20|20,0,0,0,12,1,112
29,10,20,1,3,1,0,0,0,128|32|32|32|32|101|120|99,255|44|101|121|99|99|32|32,0|58|32|115|104|111|114|116,1|110|116|59|32|40|42|32,0|73|88|69|68|32|65|67,0|69|76|69|82|65|84|73,271|22304|18753|21588|19785|8261|10538|25,0,0,0,8,255,208
30,0,5,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
31,30,3,3,0,3,0,0,0,1|1|1|121|32|91|49|46,255|255|255|32|111|102|32|98,0|0|0|59|25|0|0|0,12|13|14|32|32|32|32|101,0|0|0|121|99|121|99|108,0|0|0|58|32|98|121|116,135|116|97|8192|8224|8224|24864|26990,0,0,0,8,255,144
32,40,4,4,0,4,0,0,0,1|1|1|1|0|32|32|32,255|255|255|255|103|114|32|32,-1|-1|1|1|32|32|32|58,13|14|13|14|97|121|91|49,0|0|0|0|93|32|111|102,0|0|0|0|100|59|25|0,135|97|135|97|29472|31337|8293|8224,0,0,0,8,255,144
33,50,5,5,0,5,0,0,0,1|1|1|1|1|32|32|108,255|255|255|255|255|109|32|32,0|0|0|0|0|98|121|116,12|13|14|15|16|0|0|32,0|0|0|0|0|97|110|105,0|0|0|0|0|101|32|32,135|116|116|116|97|0|8192|8224,0,0,0,8,255,144
34,60,3,3,0,3,0,0,0,2|2|2|116|101|59|25|0,255|255|255|32|32|32|32|32,0|0|0|105|119|104|101|110,14|12|13|101|32|58|32|98,0|0|0|59|25|0|0|0,0|0|0|32|32|32|32|115,101|139|120|8295|8224|14880|30496|29295,0,0,0,8,255,144
35,80,4,4,0,4,0,0,0,2|2|2|2|121|114|101|118,255|255|255|255|104|111|114|116,-1|-1|1|1|32|0|0|0,13|14|13|14|32|32|32|101,0|0|0|0|100|100|44|101,0|0|0|0|100|100|32|58,139|101|139|101|24891|31|0|8192,0,0,0,8,255,144
36,0,50,6,0,6,0,0,0,116|116|116|116|116|116|32|58,255|255|255|255|255|255|25|0,-6|6|5|-5|5|-5|32|32,0|0|5|5|-5|-5|100|97,-8|8|5|-5|5|-5|32|119,0|0|5|5|-5|-5|0|0,102|104|122|121|141|140|25959|8292,0,0,0,11,1,208
37,0,7,2,0,2,0,0,0,1|1|32|32|32|101|110|101,255|255|116|121|112|101|32|32,0|0|32|119|111|114|100|59,6|6|0|0|0|32|32|32,0|0|32|97|110|105|109|105,4|-4|32|32|32|32|32|58,227|227|15205|25|0|8192|8224|8224,0,0,0,26,255,208
38,0,7,2,0,2,0,0,0,1|1|100|59|29|0|0|0,255|255|32|32|32|32|32|101,0|0|101|118|101|108|32|32,-6|-6|32|58|32|115|104|111,0|0|105|110|116|59|29|0,4|-4|0|32|32|32|32|32,227|227|26990|8224|8224|8224|14880|29472,0,0,0,26,255,208
39,0,0,0,0,0,0,0,0,32|32|32|45|45|45|45|45,45|32|32|32|32|32|32|58,32|98|111|111|108|101|97|110,59|0|25|0|0|0|0|32,32|32|32|32|32|102|105|108,116|101|114|32|32|32|32|32,14880|25120|29817|15205|41|0|8192|8224,0,0,0,1,255,208
40,60,4,1,0,2,0,0,0,8|8|114|114|97|121|32|91,255|255|46|51|93|32|111|102,4|-4|121|116|101|59|41|0,10|10|0|32|32|32|32|32,0|0|105|108|108|32|32|32,0|0|32|32|32|58|32|97,68|69|12635|11822|14643|8285|26223|25120,0,0,0,1,255,208
41,120,2,2,0,2,0,0,0,8|8|32|32|32|32|32|32,255|255|32|32|32|32|101|110,5|-5|1|0|0|0|0|125,11|11|0|0|0|32|41|0,0|0|0|32|32|32|109|111,0|0|32|97|108|44|100|115,68|69|12333|23865|8224|31520|16672|15704,0,0,0,1,255,208
42,120,0,2,0,2,0,0,0,8|8|32|32|99|98|119|32,255|255|0|0|0|32|32|32,5|-5|118|32|32|98|120|44,11|11|0|0|0|0|0|32,0|0|0|0|0|32|32|32,0|0|118|32|32|97|108|44,68|69|26995|12589|23856|6|0|8192,0,0,0,1,255,208
43,130,4,1,0,1,0,0,0,5|32|32|32|109|111|118|32,255|99|120|44|100|115|58|91,0|105|45|48|54|93|32|32,7|123|32|67|72|61|101|120,0|99|32|32|67|76|61|101,0|99|99|32|32|125|0|0,94|27904|13|0|8192|8224|29295|8224,0,0,0,1,255,208
44,40,20,1,3,1,0,0,0,255|32|32|64|110|111|120|97,255|99|101|108|98|32|0|0,0|0|0|32|45|0|0|0,-1|32|32|32|109|111|118|32,0|100|104|44|100|115|58|91,0|105|45|48|52|93|32|32,565|17440|15688|30821|25443|8311|19524|25917,0,0,0,28,255,112
45,10,1,1,2,1,0,0,5,3|32|32|100|104|108|12|0,255|0|0|32|32|32|99|109,0|32|32|100|104|44|48|32,0|0|0|0|0|32|32|32,0|103|32|32|32|64|110|111,0|97|99|99|101|108|21|0,157|8192|8224|28003|8304|24864|11372|29540,0,0,24,13,255,112
46,40,1,1,0,1,0,0,0,6|101|32|32|32|64|88|97,255|99|101|108|82|101|118|115,0|0|0|0|0|32|32|32,10|100|100|32|32|97|120|44,0|115|58|91|115|105|43|53,0|93|21|0|0|0|0|32,7|28525|8310|25632|11368|29540|23354|26995,0,0,0,1,255,112
47,50,1,1,0,1,0,0,0,8|32|99|109|112|32|32|97,255|44|100|115|58|91|115|105,0|53|52|93|17|0|0|0,10|32|32|32|106|110|101|32,0|64|78|111|88|97|99|99,0|108|12|0|0|0|0|32,65|25409|25955|21100|30309|13370|27|0,0,0,0,1,255,144
48,10,1,1,3,1,0,0,5,4|32|100|115|58|91|115|105,255|48|54|93|5|0|0|0,0|32|32|32|110|101|50|8,0|-1|15|0|0|0|0|32,0|32|32|32|32|111|114|32,0|97|108|44|97|108|23|0,502|8192|8224|8224|27168|31342|16416|12610,0,0,0,13,255,208
49,0,4,2,0,2,0,0,0,1|1|0|0|0|32|32|32,255|255|32|109|111|118|32|115,-10|10|100|120|32|123|80|111,0|0|116|32|116|111|32|115,0|0|112|101|32|111|102|102,0|0|116|32|108|111|111|107,39|1|25455|29793|28521|32110|14|0,0,0,0,8,255,48
50,0,6,4,0,4,0,0,0,1|1|1|1|0|32|32|32,255|255|255|255|111|118|32|115,-9|9|9|-9|58|91|115|105,2|2|-2|-2|71|101|116|32,-2|2|2|-2|101|32|111|102,0|0|0|0|125|0|32|0,281|282|301|300|27936|30319|25632|11369,0,0,0,8,255,48
51,0,6,8,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|6|-6|-9|9|0|0,6|6|-6|-6|0|0|9|-9,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,163|164|183|182|39|1|58|77,0,0,0,8,255,48
52,0,6,4,0,4,0,0,0,2|2|2|2|0|0|0|32,255|255|255|255|50|68|114|97,-9|9|9|-9|0|0|0|32,2|2|-2|-2|32|115|104|114,-2|2|2|-2|52|32|15|0,0|0|0|0|32|32|32|32,277|278|297|296|25203|15|0|8192,0,0,0,8,255,48
53,0,6,2,0,2,0,0,0,3|3|0|32|32|32|32|32,255|255|111|118|32|97|108|44,-10|10|58|91|115|105|93|110,0|0|0|0|0|32|32|32,0|0|32|105|110|99|32|115,0|0|15|0|0|0|0|32,102|104|27936|30319|25376|11372|27745|16,0,0,0,8,255,48
54,0,6,4,0,4,0,0,0,3|3|3|3|15|0|0|0,255|255|255|255|32|32|32|97,-6|6|6|-6|105|44|97|120,6|6|-6|-6|0|32|32|32,0|0|0|0|101|115|116|32,0|0|0|0|70|48|17|0,121|122|141|140|27168|31342|16416|12866,0,0,0,8,255,48
55,40,1,1,0,1,0,0,0,6|100|32|100|105|44|51|50,255|45|49|50|16|0|0|0,0|32|32|32|32|32|32|99,10|112|32|97|108|44|36|48,0|101|21|0|0|0|0|32,0|32|32|32|32|106|110|101,45|12866|28483|29806|28265|25973|0|0,0,0,0,1,255,112
56,20,1,1,0,1,0,0,0,2|105|110|117|101|58|20|0,255|0|0|32|32|32|32|32,-6|109|111|118|32|97|108|44,6|115|58|91|115|105|93|32,0|0|0|0|0|32|32|32,0|66|50|67|111|110|116|105,121|12901|10298|12|0|8192|8224|8224,0,0,0,1,255,208
57,20,1,1,0,1,0,0,0,2|32|32|109|111|118|32|99,255|44|97|108|16|0|0|0,6|32|32|32|32|32|32|97,6|100|32|97|108|44|36|48,0|32|15|0|0|0|0|32,0|32|32|32|32|97|100|100,122|11369|30817|17|0|8192|8224|8224,0,0,0,1,255,208
58,20,7,1,0,1,4,3,0,8|32|32|32|32|32|32|106,255|32|32|64|66|50|110|101,0|116|108|105|110|101|14|0,0|0|0|32|32|32|32|32,0|115|104|114|32|99|108|44,0|69|15|0|0|0|0|32,4|8224|29216|28773|27936|30319|25203|21,0,0,0,1,255,208
59,10,1,1,2,1,0,0,2,3|111|110|116|105|110|117|101,255|0|0|0|0|32|32|32,0|66|50|78|101|120|116|108,0|110|101|58|19|0|0|0,0|32|32|32|32|32|32|97,0|100|32|100|105|44|51|50,112|12849|20|0|8192|8224|8224|27936,0,0,0,13,255,208
60,60,2,2,0,2,0,0,0,4|4|0|32|32|32|32|32,255|255|114|32|32|97|108|44,0|0|23|0|0|0|0|32,10|10|32|32|32|106|110|122,-5|5|66|50|67|111|110|116,0|0|117|101|50|125|0|0,64|64|23|0|8192|8224|8224|28010,0,0,0,1,255,208
61,100,2,2,0,2,0,0,0,6|6|0|0|0|32|15|0,255|255|0|64|85|115|101|65,0|0|108|116|101|114|66|111,10|10|0|0|0|0|0|50,-5|5|0|0|0|32|32|32,0|0|32|109|111|118|32|115,76|76|31520|28496|28265|8308|28532|29472,0,0,0,1,255,208
62,10,1,1,2,1,0,0,2,2|112|32|108|111|99|97|116,255|111|110|125|40|0|0|0,0|32|32|32|32|32|32|109,0|118|32|115|105|44|100|115,0|91|115|105|93|32|32|123,0|101|116|32|115|104|97|112,112|26223|29542|29797|125|15|0|8192,0,0,0,13,255,208
63,10,1,1,2,1,0,0,2,1|0|0|97|15|0|0|0,255|32|32|32|32|32|32|115,0|98|32|97|104|44|97|104,0|0|0|0|0|32|22|0,0|0|0|32|32|32|32|32,0|106|109|112|32|64|66|49,168|28271|26996|30062|24933|12|0|8192,0,0,0,13,255,208
64,40,4,1,0,1,0,0,0,10|32|32|32|32|32|32|115,255|114|32|99|108|44|52|93,0|0|0|0|0|32|32|32,1|68|114|97|119|112|105|120,-20|111|110|116|84|111|112|49,10|58|18|0|0|0|0|32,207|28525|8310|24864|11372|29540|23354|26995,0,0,8,1,255,208
65,20,2,1,0,1,0,0,0,5|44|36|48|70|32|13|0,255|0|0|32|32|32|111|114,0|32|32|97|108|44|99|104,2|0|0|0|0|32|32|32,-20|111|118|32|32|101|115|58,10|100|105|93|44|97|108|104,207|0|8192|8224|28265|8291|29472|30313,0,0,8,1,255,208
66,0,0,8,0,8,0,0,0,128|121|187|187|187|187|187|187,255|255|255|255|255|255|255|255,0|0|0|-1|1|0|1|-1,1|1|1|1|1|1|0|0,0|0|0|-12|12|0|20|-20,0|0|0|20|20|-20|-10|-10,171|171|100|171|171|171|171|171,0,0,0,6,255,208
67,0,0,4,0,4,0,0,0,2|2|2|2|108|44|100|115,255|255|255|255|93|40|12|0,3|-3|3|-3|32|32|32|32,3|3|-3|-3|32|115|105|115,0|0|0|0|0|32|32|32,0|0|0|0|111|118|32|99,99|99|99|99|8192|8224|8224|24864,0,0,0,6,255,208
68,20,1,2,2,2,0,0,0,2|2|32|32|32|97|100|100,255|255|105|44|97|120|17|0,1|-1|0|32|32|32|32|32,2|2|101|115|116|32|99|108,8|-8|70|48|18|0|0|0,0|0|32|32|32|32|32|106,112|112|12610|17510|24946|10871|19|0,0,0,0,1,255,208
69,0,0,2,0,2,0,0,0,4|4|49|50|16|0|0|0,255|255|32|32|32|32|32|99,0|0|32|97|108|44|36|48,3|3|22|0|0|0|0|32,-6|6|32|32|32|106|110|101,0|0|66|49|102|67|111|110,260|260|25957|0|0|28672|16|0,0,0,0,6,255,208
70,10,1,1,2,1,0,0,3,2|32|20|0|0|0|0|32,255|32|32|32|32|109|111|118,0|97|108|44|100|115|58|91,0|105|93|32|17|0|0|0,0|32|32|32|64|66|49|102,-2|111|110|116|105|110|117|101,112|12|0|8192|8224|8224|26912|25454,0,0,0,13,255,208
71,0,0,8,3,8,0,0,0,1|1|1|1|1|1|1|1,8|8|8|8|8|8|8|8,2|-2|2|-2|3|-3|0|0,2|2|-2|-2|0|0|3|-3,2|-2|2|-2|3|-3|0|0,2|2|-2|-2|0|0|3|-3,214|214|214|214|214|214|214|214,0,0,0,12,12,112
72,60,3,3,0,3,0,0,0,4|3|3|106|122|32|32|64,255|255|255|110|101|120|116|108,0|-3|3|48|14|0|0|0,4|3|3|32|32|32|32|115,0|0|0|99|108|44|52|32,0|0|0|0|0|32|32|32,94|140|141|30825|28515|29806|28482|12660,0,0,0,13,255,192
73,0,2,8,9,8,0,0,0,2|2|2|2|2|2|2|2,10|10|10|10|10|10|10|10,-9|9|-9|9|-10|10|-10|10,6|-6|-6|6|-3|3|3|-3,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,172|172|172|172|172|172|172|172,0,0,0,0,255,112
74,0,3,2,0,2,0,0,0,1|175|99|32|32|115|105|32,255|255|0|0|0|32|32|32,-7|6|99|32|32|100|105|118,1|6|0|0|0|32|32|32,2|0|99|32|32|99|108|59,0|0|0|0|0|32|32|32,246|255|16416|29252|30561|26992|25464|28271,0,0,0,8,255,208
75,0,3,2,0,2,0,0,0,174|1|109|112|32|64|66|49,255|255|111|110|116|105|110|117,-6|7|16|0|0|0|0|32,6|1|64|66|49|102|78|101,0|-2|108|105|110|101|58|97,0|0|0|0|0|32|32|32,255|246|25700|25632|11369|12851|11568|12849,0,0,0,8,255,208
76,40,4,4,0,4,0,0,0,4|4|4|4|58|91|115|105,255|255|255|255|0|0|0|32,-5|-5|5|5|32|111|114|32,0|0|0|0|97|108|24|0,0|0|0|0|32|32|32|32,0|14|0|14|32|64|66|49,105|124|106|125|12901|25981|0|0,0,0,0,6,255,208
77,0,0,8,0,8,0,0,0,5|5|5|5|5|5|5|5,16|16|16|16|16|16|16|16,6|-6|6|-6|0|8|-8|0,6|6|-6|-6|8|0|0|-8,6|-6|6|-6|0|8|-8|0,6|6|-6|-6|8|0|0|-8,244|244|244|244|244|244|244|244,0,0,0,11,1,112
78,90,1,3,2,3,0,0,0,2|2|2|44|100|115|58|91,255|255|255|32|32|123|71|101,0|1|-1|104|97|112|101|32,4|3|3|115|101|116|125|32,0|0|0|0|0|32|32|32,0|0|0|109|111|118|32|100,225|225|225|26707|28769|8293|28524|24931,0,0,0,13,255,208
79,0,0,4,0,4,0,0,0,1|1|1|1|32|100|105|44,255|255|255|255|49|50|32|112,0|0|0|0|115|32|116|111,14|14|14|14|32|114|105|103,3|13|32|42|0|0|0|0,-18|-14|-12|-18|0|0|0|32,286|286|286|286|16416|12866|17254|28271,0,0,0,6,255,208
80,120,1,4,2,4,0,0,0,2|2|2|2|97|119|58|100,255|255|255|255|0|32|32|32,2|-1|2|-1|104|114|32|99,4|4|-4|-4|21|0|0|0,0|0|0|0|64|68|114|97,0|0|0|0|99|111|110|116,225|225|225|225|0|8192|8224|28525,0,0,0,13,255,208
81,80,2,8,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-10|10|-7|7|0|-7|7|0,0|0|7|7|-10|-7|-7|10,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,77|58|182|163|1|183|164|39,0,0,0,6,255,208
82,30,4,3,0,3,0,0,0,1|1|1|32|105|110|99|32,255|255|255|32|10|0|0|0,0|-10|10|32|100|101|99|32,10|0|0|101|25|0|0|0,0|0|0|32|106|110|122|32,0|0|0|114|97|119|112|105,58|39|1|28783|25138|16|0|8192,0,0,0,6,255,208
83,40,4,2,0,2,0,0,0,1|1|0|0|0|32|32|32,255|255|32|109|111|118|32|97,5|-5|100|115|58|91|115|105,8|8|12|0|0|0|0|32,0|0|32|32|32|105|110|99,0|0|105|32|15|0|0|0,227|227|8224|27936|30319|25376|11372|27745,0,0,0,10,255,208
84,20,2,2,0,2,0,0,0,2|184|36|48|70|32|15|0,255|255|0|32|32|32|32|32,0|0|100|100|32|100|105|44,8|6|17|0|0|0|0|32,0|0|32|32|32|116|101|115,0|0|99|108|44|36|70|48,98|98|8192|8224|8224|27168|31342|16416,0,0,0,6,1,208
85,80,3,8,0,8,0,0,0,1|2|1|2|1|2|1|2,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,8|8|8|8|8|8|8|8,0|0|-12|-12|12|12|-24|-24,0|14|0|14|0|14|0|14,157|159|157|159|157|159|157|159,0,0,0,6,255,208
86,10,2,1,0,1,0,0,0,189|66|50|102|67|111|110|116,255|110|117|101|58|32|20|0,0|0|0|32|32|32|32|32,0|109|111|118|32|97|108|44,0|115|58|91|115|105|93|109,0|0|0|0|0|32|32|32,238|26162|28483|29806|28265|25973|14898|12,1,0,0,6,255,208
87,0,8,1,0,1,0,0,0,30|0|0|0|0|32|32|32,4|32|32|109|111|118|32|99,120|44|97|108|16|0|0|0,120|32|32|32|32|32|32|97,-40|100|32|97|108|44|36|48,-30|59|15|0|0|0|0|32,60034|8224|24864|25700|25632|11369|30817|17,0,0,0,1,255,208
88,30,3,3,0,3,0,0,0,252|251|251|48|22|0|0|0,255|255|255|32|32|32|32|106,120|120|120|64|66|50|102|110,10|10|10|108|105|110|101|59,-32|-32|-32|0|0|32|32|32,-24|0|28|115|104|114|32|99,60023|60024|60025|0|8192|8224|17472|24946,0,0,0,6,255,208
89,20,2,2,3,2,0,0,0,189|1|0|32|32|32|109|111,255|255|32|97|108|44|100|115,0|0|115|105|93|32|14|0,-1|-1|0|32|32|32|97|110,0|0|32|97|108|44|36|48,-1|-1|13|0|0|0|0|32,107|107|8224|24864|11372|26723|18|0,-1,0,0,6,255,208
90,0,0,8,3,8,0,0,0,5|5|5|5|5|5|5|5,16|16|16|16|16|16|16|16,1|-1|1|-1|0|2|-2|0,1|1|-1|-1|2|0|0|-2,6|-6|6|-6|0|8|-8|0,6|6|-6|-6|8|0|0|-8,214|214|214|214|214|214|214|214,0,0,0,11,1,112
91,40,4,4,0,4,0,0,0,3|1|1|3|0|0|0|32,255|255|255|255|32|106|109|112,0|-2|2|0|102|67|111|110,10|7|7|10|101|41|16|0,0|0|0|0|32|32|64|66,6|0|0|-6|120|116|108|105,60|201|202|60|8192|8224|8224|24864,0,0,0,6,255,208
